Using a slow image processor as `use_fast` is unset and a slow processor was saved with this model. `use_fast=True` will be the default behavior in v4.52, even if the model was saved with a slow processor. This will result in minor differences in outputs. You'll still be able to use a slow processor with `use_fast=False`.
/home/kana5123/miniconda3/envs/interp/lib/python3.10/site-packages/transformers/models/auto/modeling_auto.py:2284: FutureWarning: The class `AutoModelForVision2Seq` is deprecated and will be removed in v5.0. Please use `AutoModelForImageTextToText` instead.
  warnings.warn(
`torch_dtype` is deprecated! Use `dtype` instead!
  Full sequence length (after vision expansion): 280
  Vision tokens (from seq diff): 256, Text tokens: 24
  Token boundaries: {'vision_start': 0, 'vision_end': 256, 'text_start': 256, 'text_end': 280, 'total_seq_len': 280, 'num_vision_tokens': 256, 'num_text_tokens': 24, 'pre_image_tokens': 0, 'text_query_ranges': [(256, 280)], 'text_ranges': [(256, 280)]}
  D1 [32/175] skill=place H=1.694 top1=0.394
  Text input_ids length: 19
  Full sequence length (after vision expansion): 275
  Vision tokens (from seq diff): 256, Text tokens: 19
  Token boundaries: {'vision_start': 0, 'vision_end': 256, 'text_start': 256, 'text_end': 275, 'total_seq_len': 275, 'num_vision_tokens': 256, 'num_text_tokens': 19, 'pre_image_tokens': 0, 'text_query_ranges': [(256, 275)], 'text_ranges': [(256, 275)]}
  D1 [33/175] skill=move H=0.956 top1=0.830
  Text input_ids length: 24
  Full sequence length (after vision expansion): 280
  Vision tokens (from seq diff): 256, Text tokens: 24
  Token boundaries: {'vision_start': 0, 'vision_end': 256, 'text_start': 256, 'text_end': 280, 'total_seq_len': 280, 'num_vision_tokens': 256, 'num_text_tokens': 24, 'pre_image_tokens': 0, 'text_query_ranges': [(256, 280)], 'text_ranges': [(256, 280)]}
  D1 [34/175] skill=place H=1.453 top1=0.704
  Text input_ids length: 27
  Full sequence length (after vision expansion): 283
  Vision tokens (from seq diff): 256, Text tokens: 27
  Token boundaries: {'vision_start': 0, 'vision_end': 256, 'text_start': 256, 'text_end': 283, 'total_seq_len': 283, 'num_vision_tokens': 256, 'num_text_tokens': 27, 'pre_image_tokens': 0, 'text_query_ranges': [(256, 283)], 'text_ranges': [(256, 283)]}
  D1 [35/175] skill=move H=2.701 top1=0.292
  Text input_ids length: 18
  Full sequence length (after vision expansion): 274
  Vision tokens (from seq diff): 256, Text tokens: 18
  Token boundaries: {'vision_start': 0, 'vision_end': 256, 'text_start': 256, 'text_end': 274, 'total_seq_len': 274, 'num_vision_tokens': 256, 'num_text_tokens': 18, 'pre_image_tokens': 0, 'text_query_ranges': [(256, 274)], 'text_ranges': [(256, 274)]}
  D1 [36/175] skill=close H=1.440 top1=0.505
  Text input_ids length: 18
  Full sequence length (after vision expansion): 274
  Vision tokens (from seq diff): 256, Text tokens: 18
  Token boundaries: {'vision_start': 0, 'vision_end': 256, 'text_start': 256, 'text_end': 274, 'total_seq_len': 274, 'num_vision_tokens': 256, 'num_text_tokens': 18, 'pre_image_tokens': 0, 'text_query_ranges': [(256, 274)], 'text_ranges': [(256, 274)]}
  D1 [37/175] skill=close H=1.794 top1=0.517
  Text input_ids length: 18
  Full sequence length (after vision expansion): 274
  Vision tokens (from seq diff): 256, Text tokens: 18
  Token boundaries: {'vision_start': 0, 'vision_end': 256, 'text_start': 256, 'text_end': 274, 'total_seq_len': 274, 'num_vision_tokens': 256, 'num_text_tokens': 18, 'pre_image_tokens': 0, 'text_query_ranges': [(256, 274)], 'text_ranges': [(256, 274)]}
  D1 [38/175] skill=close H=2.090 top1=0.372
  Text input_ids length: 26
  Full sequence length (after vision expansion): 282
  Vision tokens (from seq diff): 256, Text tokens: 26
  Token boundaries: {'vision_start': 0, 'vision_end': 256, 'text_start': 256, 'text_end': 282, 'total_seq_len': 282, 'num_vision_tokens': 256, 'num_text_tokens': 26, 'pre_image_tokens': 0, 'text_query_ranges': [(256, 282)], 'text_ranges': [(256, 282)]}
  D1 [39/175] skill=move H=2.980 top1=0.190
  Text input_ids length: 27
  Full sequence length (after vision expansion): 283
  Vision tokens (from seq diff): 256, Text tokens: 27
  Token boundaries: {'vision_start': 0, 'vision_end': 256, 'text_start': 256, 'text_end': 283, 'total_seq_len': 283, 'num_vision_tokens': 256, 'num_text_tokens': 27, 'pre_image_tokens': 0, 'text_query_ranges': [(256, 283)], 'text_ranges': [(256, 283)]}
  D1 [40/175] skill=pick H=1.219 top1=0.669
  Text input_ids length: 30
  Full sequence length (after vision expansion): 286
  Vision tokens (from seq diff): 256, Text tokens: 30
  Token boundaries: {'vision_start': 0, 'vision_end': 256, 'text_start': 256, 'text_end': 286, 'total_seq_len': 286, 'num_vision_tokens': 256, 'num_text_tokens': 30, 'pre_image_tokens': 0, 'text_query_ranges': [(256, 286)], 'text_ranges': [(256, 286)]}
  D1 [41/175] skill=place H=0.085 top1=0.988
  Text input_ids length: 19
  Full sequence length (after vision expansion): 275
  Vision tokens (from seq diff): 256, Text tokens: 19
  Token boundaries: {'vision_start': 0, 'vision_end': 256, 'text_start': 256, 'text_end': 275, 'total_seq_len': 275, 'num_vision_tokens': 256, 'num_text_tokens': 19, 'pre_image_tokens': 0, 'text_query_ranges': [(256, 275)], 'text_ranges': [(256, 275)]}
  D1 [42/175] skill=place H=2.416 top1=0.346
  Text input_ids length: 23
  Full sequence length (after vision expansion): 279
  Vision tokens (from seq diff): 256, Text tokens: 23
  Token boundaries: {'vision_start': 0, 'vision_end': 256, 'text_start': 256, 'text_end': 279, 'total_seq_len': 279, 'num_vision_tokens': 256, 'num_text_tokens': 23, 'pre_image_tokens': 0, 'text_query_ranges': [(256, 279)], 'text_ranges': [(256, 279)]}
  D1 [43/175] skill=fold H=0.699 top1=0.755
  Text input_ids length: 23
  Full sequence length (after vision expansion): 279
  Vision tokens (from seq diff): 256, Text tokens: 23
  Token boundaries: {'vision_start': 0, 'vision_end': 256, 'text_start': 256, 'text_end': 279, 'total_seq_len': 279, 'num_vision_tokens': 256, 'num_text_tokens': 23, 'pre_image_tokens': 0, 'text_query_ranges': [(256, 279)], 'text_ranges': [(256, 279)]}
  D1 [44/175] skill=place H=1.300 top1=0.748
  Text input_ids length: 22
  Full sequence length (after vision expansion): 278
  Vision tokens (from seq diff): 256, Text tokens: 22
  Token boundaries: {'vision_start': 0, 'vision_end': 256, 'text_start': 256, 'text_end': 278, 'total_seq_len': 278, 'num_vision_tokens': 256, 'num_text_tokens': 22, 'pre_image_tokens': 0, 'text_query_ranges': [(256, 278)], 'text_ranges': [(256, 278)]}
  D1 [45/175] skill=fold H=2.846 top1=0.170
  Text input_ids length: 17
  Full sequence length (after vision expansion): 273
  Vision tokens (from seq diff): 256, Text tokens: 17
  Token boundaries: {'vision_start': 0, 'vision_end': 256, 'text_start': 256, 'text_end': 273, 'total_seq_len': 273, 'num_vision_tokens': 256, 'num_text_tokens': 17, 'pre_image_tokens': 0, 'text_query_ranges': [(256, 273)], 'text_ranges': [(256, 273)]}
  D1 [46/175] skill=close H=2.746 top1=0.169
  Text input_ids length: 22
  Full sequence length (after vision expansion): 278
  Vision tokens (from seq diff): 256, Text tokens: 22
  Token boundaries: {'vision_start': 0, 'vision_end': 256, 'text_start': 256, 'text_end': 278, 'total_seq_len': 278, 'num_vision_tokens': 256, 'num_text_tokens': 22, 'pre_image_tokens': 0, 'text_query_ranges': [(256, 278)], 'text_ranges': [(256, 278)]}
  D1 [47/175] skill=turn H=0.779 top1=0.828
  Text input_ids length: 19
  Full sequence length (after vision expansion): 275
  Vision tokens (from seq diff): 256, Text tokens: 19
  Token boundaries: {'vision_start': 0, 'vision_end': 256, 'text_start': 256, 'text_end': 275, 'total_seq_len': 275, 'num_vision_tokens': 256, 'num_text_tokens': 19, 'pre_image_tokens': 0, 'text_query_ranges': [(256, 275)], 'text_ranges': [(256, 275)]}
  D1 [48/175] skill=turn H=2.175 top1=0.381
  Text input_ids length: 27
  Full sequence length (after vision expansion): 283
  Vision tokens (from seq diff): 256, Text tokens: 27
  Token boundaries: {'vision_start': 0, 'vision_end': 256, 'text_start': 256, 'text_end': 283, 'total_seq_len': 283, 'num_vision_tokens': 256, 'num_text_tokens': 27, 'pre_image_tokens': 0, 'text_query_ranges': [(256, 283)], 'text_ranges': [(256, 283)]}
  D1 [49/175] skill=place H=2.165 top1=0.324
  Text input_ids length: 17
  Full sequence length (after vision expansion): 273
  Vision tokens (from seq diff): 256, Text tokens: 17
  Token boundaries: {'vision_start': 0, 'vision_end': 256, 'text_start': 256, 'text_end': 273, 'total_seq_len': 273, 'num_vision_tokens': 256, 'num_text_tokens': 17, 'pre_image_tokens': 0, 'text_query_ranges': [(256, 273)], 'text_ranges': [(256, 273)]}
  D1 [50/175] skill=open H=2.297 top1=0.367
  Text input_ids length: 17
  Full sequence length (after vision expansion): 273
  Vision tokens (from seq diff): 256, Text tokens: 17
  Token boundaries: {'vision_start': 0, 'vision_end': 256, 'text_start': 256, 'text_end': 273, 'total_seq_len': 273, 'num_vision_tokens': 256, 'num_text_tokens': 17, 'pre_image_tokens': 0, 'text_query_ranges': [(256, 273)], 'text_ranges': [(256, 273)]}
  D1 [51/175] skill=open H=1.597 top1=0.602
  Text input_ids length: 19
  Full sequence length (after vision expansion): 275
  Vision tokens (from seq diff): 256, Text tokens: 19
  Token boundaries: {'vision_start': 0, 'vision_end': 256, 'text_start': 256, 'text_end': 275, 'total_seq_len': 275, 'num_vision_tokens': 256, 'num_text_tokens': 19, 'pre_image_tokens': 0, 'text_query_ranges': [(256, 275)], 'text_ranges': [(256, 275)]}
  D1 [52/175] skill=move H=2.312 top1=0.444
  Text input_ids length: 19
  Full sequence length (after vision expansion): 275
  Vision tokens (from seq diff): 256, Text tokens: 19
  Token boundaries: {'vision_start': 0, 'vision_end': 256, 'text_start': 256, 'text_end': 275, 'total_seq_len': 275, 'num_vision_tokens': 256, 'num_text_tokens': 19, 'pre_image_tokens': 0, 'text_query_ranges': [(256, 275)], 'text_ranges': [(256, 275)]}
  D1 [53/175] skill=close H=2.226 top1=0.343
  Text input_ids length: 30
  Full sequence length (after vision expansion): 286
  Vision tokens (from seq diff): 256, Text tokens: 30
  Token boundaries: {'vision_start': 0, 'vision_end': 256, 'text_start': 256, 'text_end': 286, 'total_seq_len': 286, 'num_vision_tokens': 256, 'num_text_tokens': 30, 'pre_image_tokens': 0, 'text_query_ranges': [(256, 286)], 'text_ranges': [(256, 286)]}
  D1 [54/175] skill=place H=1.881 top1=0.417
  Text input_ids length: 22
  Full sequence length (after vision expansion): 278
  Vision tokens (from seq diff): 256, Text tokens: 22
  Token boundaries: {'vision_start': 0, 'vision_end': 256, 'text_start': 256, 'text_end': 278, 'total_seq_len': 278, 'num_vision_tokens': 256, 'num_text_tokens': 22, 'pre_image_tokens': 0, 'text_query_ranges': [(256, 278)], 'text_ranges': [(256, 278)]}
  D1 [55/175] skill=turn H=2.480 top1=0.276
  Text input_ids length: 23
  Full sequence length (after vision expansion): 279
  Vision tokens (from seq diff): 256, Text tokens: 23
  Token boundaries: {'vision_start': 0, 'vision_end': 256, 'text_start': 256, 'text_end': 279, 'total_seq_len': 279, 'num_vision_tokens': 256, 'num_text_tokens': 23, 'pre_image_tokens': 0, 'text_query_ranges': [(256, 279)], 'text_ranges': [(256, 279)]}
  D1 [56/175] skill=fold H=2.153 top1=0.309
  Text input_ids length: 24
  Full sequence length (after vision expansion): 280
  Vision tokens (from seq diff): 256, Text tokens: 24
  Token boundaries: {'vision_start': 0, 'vision_end': 256, 'text_start': 256, 'text_end': 280, 'total_seq_len': 280, 'num_vision_tokens': 256, 'num_text_tokens': 24, 'pre_image_tokens': 0, 'text_query_ranges': [(256, 280)], 'text_ranges': [(256, 280)]}
  D1 [57/175] skill=fold H=0.687 top1=0.854
  Text input_ids length: 22
  Full sequence length (after vision expansion): 278
  Vision tokens (from seq diff): 256, Text tokens: 22
  Token boundaries: {'vision_start': 0, 'vision_end': 256, 'text_start': 256, 'text_end': 278, 'total_seq_len': 278, 'num_vision_tokens': 256, 'num_text_tokens': 22, 'pre_image_tokens': 0, 'text_query_ranges': [(256, 278)], 'text_ranges': [(256, 278)]}
  D1 [58/175] skill=fold H=1.503 top1=0.543
  Text input_ids length: 18
  Full sequence length (after vision expansion): 274
  Vision tokens (from seq diff): 256, Text tokens: 18
  Token boundaries: {'vision_start': 0, 'vision_end': 256, 'text_start': 256, 'text_end': 274, 'total_seq_len': 274, 'num_vision_tokens': 256, 'num_text_tokens': 18, 'pre_image_tokens': 0, 'text_query_ranges': [(256, 274)], 'text_ranges': [(256, 274)]}
  D1 [59/175] skill=open H=0.362 top1=0.941
  Text input_ids length: 19
  Full sequence length (after vision expansion): 275
  Vision tokens (from seq diff): 256, Text tokens: 19
  Token boundaries: {'vision_start': 0, 'vision_end': 256, 'text_start': 256, 'text_end': 275, 'total_seq_len': 275, 'num_vision_tokens': 256, 'num_text_tokens': 19, 'pre_image_tokens': 0, 'text_query_ranges': [(256, 275)], 'text_ranges': [(256, 275)]}
  D1 [60/175] skill=turn H=1.866 top1=0.473
  Text input_ids length: 24
  Full sequence length (after vision expansion): 280
  Vision tokens (from seq diff): 256, Text tokens: 24
  Token boundaries: {'vision_start': 0, 'vision_end': 256, 'text_start': 256, 'text_end': 280, 'total_seq_len': 280, 'num_vision_tokens': 256, 'num_text_tokens': 24, 'pre_image_tokens': 0, 'text_query_ranges': [(256, 280)], 'text_ranges': [(256, 280)]}
  D1 [61/175] skill=fold H=2.841 top1=0.164
  Text input_ids length: 23
  Full sequence length (after vision expansion): 279
  Vision tokens (from seq diff): 256, Text tokens: 23
  Token boundaries: {'vision_start': 0, 'vision_end': 256, 'text_start': 256, 'text_end': 279, 'total_seq_len': 279, 'num_vision_tokens': 256, 'num_text_tokens': 23, 'pre_image_tokens': 0, 'text_query_ranges': [(256, 279)], 'text_ranges': [(256, 279)]}
  D1 [62/175] skill=fold H=2.365 top1=0.216
  Text input_ids length: 18
  Full sequence length (after vision expansion): 274
  Vision tokens (from seq diff): 256, Text tokens: 18
  Token boundaries: {'vision_start': 0, 'vision_end': 256, 'text_start': 256, 'text_end': 274, 'total_seq_len': 274, 'num_vision_tokens': 256, 'num_text_tokens': 18, 'pre_image_tokens': 0, 'text_query_ranges': [(256, 274)], 'text_ranges': [(256, 274)]}
  D1 [63/175] skill=open H=2.089 top1=0.438
  Text input_ids length: 18
  Full sequence length (after vision expansion): 274
  Vision tokens (from seq diff): 256, Text tokens: 18
  Token boundaries: {'vision_start': 0, 'vision_end': 256, 'text_start': 256, 'text_end': 274, 'total_seq_len': 274, 'num_vision_tokens': 256, 'num_text_tokens': 18, 'pre_image_tokens': 0, 'text_query_ranges': [(256, 274)], 'text_ranges': [(256, 274)]}
  D1 [64/175] skill=open H=0.693 top1=0.809
  Text input_ids length: 27
  Full sequence length (after vision expansion): 283
  Vision tokens (from seq diff): 256, Text tokens: 27
  Token boundaries: {'vision_start': 0, 'vision_end': 256, 'text_start': 256, 'text_end': 283, 'total_seq_len': 283, 'num_vision_tokens': 256, 'num_text_tokens': 27, 'pre_image_tokens': 0, 'text_query_ranges': [(256, 283)], 'text_ranges': [(256, 283)]}
  D1 [65/175] skill=pick H=1.466 top1=0.721
  Text input_ids length: 17
  Full sequence length (after vision expansion): 273
  Vision tokens (from seq diff): 256, Text tokens: 17
  Token boundaries: {'vision_start': 0, 'vision_end': 256, 'text_start': 256, 'text_end': 273, 'total_seq_len': 273, 'num_vision_tokens': 256, 'num_text_tokens': 17, 'pre_image_tokens': 0, 'text_query_ranges': [(256, 273)], 'text_ranges': [(256, 273)]}
  D1 [66/175] skill=open H=1.392 top1=0.633
  Text input_ids length: 22
  Full sequence length (after vision expansion): 278
  Vision tokens (from seq diff): 256, Text tokens: 22
  Token boundaries: {'vision_start': 0, 'vision_end': 256, 'text_start': 256, 'text_end': 278, 'total_seq_len': 278, 'num_vision_tokens': 256, 'num_text_tokens': 22, 'pre_image_tokens': 0, 'text_query_ranges': [(256, 278)], 'text_ranges': [(256, 278)]}
  D1 [67/175] skill=place H=1.729 top1=0.515
  Text input_ids length: 17
  Full sequence length (after vision expansion): 273
  Vision tokens (from seq diff): 256, Text tokens: 17
  Token boundaries: {'vision_start': 0, 'vision_end': 256, 'text_start': 256, 'text_end': 273, 'total_seq_len': 273, 'num_vision_tokens': 256, 'num_text_tokens': 17, 'pre_image_tokens': 0, 'text_query_ranges': [(256, 273)], 'text_ranges': [(256, 273)]}
  D1 [68/175] skill=open H=1.772 top1=0.439
  Text input_ids length: 18
  Full sequence length (after vision expansion): 274
  Vision tokens (from seq diff): 256, Text tokens: 18
  Token boundaries: {'vision_start': 0, 'vision_end': 256, 'text_start': 256, 'text_end': 274, 'total_seq_len': 274, 'num_vision_tokens': 256, 'num_text_tokens': 18, 'pre_image_tokens': 0, 'text_query_ranges': [(256, 274)], 'text_ranges': [(256, 274)]}
  D1 [69/175] skill=close H=2.300 top1=0.481
  Text input_ids length: 24
  Full sequence length (after vision expansion): 280
  Vision tokens (from seq diff): 256, Text tokens: 24
  Token boundaries: {'vision_start': 0, 'vision_end': 256, 'text_start': 256, 'text_end': 280, 'total_seq_len': 280, 'num_vision_tokens': 256, 'num_text_tokens': 24, 'pre_image_tokens': 0, 'text_query_ranges': [(256, 280)], 'text_ranges': [(256, 280)]}
  D1 [70/175] skill=fold H=6.432 top1=0.092
  Text input_ids length: 23
  Full sequence length (after vision expansion): 279
  Vision tokens (from seq diff): 256, Text tokens: 23
  Token boundaries: {'vision_start': 0, 'vision_end': 256, 'text_start': 256, 'text_end': 279, 'total_seq_len': 279, 'num_vision_tokens': 256, 'num_text_tokens': 23, 'pre_image_tokens': 0, 'text_query_ranges': [(256, 279)], 'text_ranges': [(256, 279)]}
  D1 [71/175] skill=fold H=1.926 top1=0.623
  Text input_ids length: 18
  Full sequence length (after vision expansion): 274
  Vision tokens (from seq diff): 256, Text tokens: 18
  Token boundaries: {'vision_start': 0, 'vision_end': 256, 'text_start': 256, 'text_end': 274, 'total_seq_len': 274, 'num_vision_tokens': 256, 'num_text_tokens': 18, 'pre_image_tokens': 0, 'text_query_ranges': [(256, 274)], 'text_ranges': [(256, 274)]}
  D1 [72/175] skill=close H=1.457 top1=0.428
  Text input_ids length: 17
  Full sequence length (after vision expansion): 273
  Vision tokens (from seq diff): 256, Text tokens: 17
  Token boundaries: {'vision_start': 0, 'vision_end': 256, 'text_start': 256, 'text_end': 273, 'total_seq_len': 273, 'num_vision_tokens': 256, 'num_text_tokens': 17, 'pre_image_tokens': 0, 'text_query_ranges': [(256, 273)], 'text_ranges': [(256, 273)]}
  D1 [73/175] skill=close H=0.676 top1=0.851
  Text input_ids length: 21
  Full sequence length (after vision expansion): 277
  Vision tokens (from seq diff): 256, Text tokens: 21
  Token boundaries: {'vision_start': 0, 'vision_end': 256, 'text_start': 256, 'text_end': 277, 'total_seq_len': 277, 'num_vision_tokens': 256, 'num_text_tokens': 21, 'pre_image_tokens': 0, 'text_query_ranges': [(256, 277)], 'text_ranges': [(256, 277)]}
  D1 [74/175] skill=place H=1.869 top1=0.412
  Text input_ids length: 21
  Full sequence length (after vision expansion): 277
  Vision tokens (from seq diff): 256, Text tokens: 21
  Token boundaries: {'vision_start': 0, 'vision_end': 256, 'text_start': 256, 'text_end': 277, 'total_seq_len': 277, 'num_vision_tokens': 256, 'num_text_tokens': 21, 'pre_image_tokens': 0, 'text_query_ranges': [(256, 277)], 'text_ranges': [(256, 277)]}
  D1 [75/175] skill=fold H=1.125 top1=0.784
  Text input_ids length: 19
  Full sequence length (after vision expansion): 275
  Vision tokens (from seq diff): 256, Text tokens: 19
  Token boundaries: {'vision_start': 0, 'vision_end': 256, 'text_start': 256, 'text_end': 275, 'total_seq_len': 275, 'num_vision_tokens': 256, 'num_text_tokens': 19, 'pre_image_tokens': 0, 'text_query_ranges': [(256, 275)], 'text_ranges': [(256, 275)]}
  D1 [76/175] skill=turn H=1.230 top1=0.446
  Text input_ids length: 19
  Full sequence length (after vision expansion): 275
  Vision tokens (from seq diff): 256, Text tokens: 19
  Token boundaries: {'vision_start': 0, 'vision_end': 256, 'text_start': 256, 'text_end': 275, 'total_seq_len': 275, 'num_vision_tokens': 256, 'num_text_tokens': 19, 'pre_image_tokens': 0, 'text_query_ranges': [(256, 275)], 'text_ranges': [(256, 275)]}
  D1 [77/175] skill=place H=2.377 top1=0.289
  Text input_ids length: 20
  Full sequence length (after vision expansion): 276
  Vision tokens (from seq diff): 256, Text tokens: 20
  Token boundaries: {'vision_start': 0, 'vision_end': 256, 'text_start': 256, 'text_end': 276, 'total_seq_len': 276, 'num_vision_tokens': 256, 'num_text_tokens': 20, 'pre_image_tokens': 0, 'text_query_ranges': [(256, 276)], 'text_ranges': [(256, 276)]}
  D1 [78/175] skill=pick H=1.641 top1=0.579
  Text input_ids length: 18
  Full sequence length (after vision expansion): 274
  Vision tokens (from seq diff): 256, Text tokens: 18
  Token boundaries: {'vision_start': 0, 'vision_end': 256, 'text_start': 256, 'text_end': 274, 'total_seq_len': 274, 'num_vision_tokens': 256, 'num_text_tokens': 18, 'pre_image_tokens': 0, 'text_query_ranges': [(256, 274)], 'text_ranges': [(256, 274)]}
  D1 [79/175] skill=close H=1.678 top1=0.692
  Text input_ids length: 23
  Full sequence length (after vision expansion): 279
  Vision tokens (from seq diff): 256, Text tokens: 23
  Token boundaries: {'vision_start': 0, 'vision_end': 256, 'text_start': 256, 'text_end': 279, 'total_seq_len': 279, 'num_vision_tokens': 256, 'num_text_tokens': 23, 'pre_image_tokens': 0, 'text_query_ranges': [(256, 279)], 'text_ranges': [(256, 279)]}
  D1 [80/175] skill=place H=1.383 top1=0.473
  Text input_ids length: 21
  Full sequence length (after vision expansion): 277
  Vision tokens (from seq diff): 256, Text tokens: 21
  Token boundaries: {'vision_start': 0, 'vision_end': 256, 'text_start': 256, 'text_end': 277, 'total_seq_len': 277, 'num_vision_tokens': 256, 'num_text_tokens': 21, 'pre_image_tokens': 0, 'text_query_ranges': [(256, 277)], 'text_ranges': [(256, 277)]}
  D1 [81/175] skill=place H=1.581 top1=0.703
  Text input_ids length: 24
  Full sequence length (after vision expansion): 280
  Vision tokens (from seq diff): 256, Text tokens: 24
  Token boundaries: {'vision_start': 0, 'vision_end': 256, 'text_start': 256, 'text_end': 280, 'total_seq_len': 280, 'num_vision_tokens': 256, 'num_text_tokens': 24, 'pre_image_tokens': 0, 'text_query_ranges': [(256, 280)], 'text_ranges': [(256, 280)]}
  D1 [82/175] skill=fold H=1.722 top1=0.458
  Text input_ids length: 21
  Full sequence length (after vision expansion): 277
  Vision tokens (from seq diff): 256, Text tokens: 21
  Token boundaries: {'vision_start': 0, 'vision_end': 256, 'text_start': 256, 'text_end': 277, 'total_seq_len': 277, 'num_vision_tokens': 256, 'num_text_tokens': 21, 'pre_image_tokens': 0, 'text_query_ranges': [(256, 277)], 'text_ranges': [(256, 277)]}
  D1 [83/175] skill=place H=2.062 top1=0.361
  Text input_ids length: 17
  Full sequence length (after vision expansion): 273
  Vision tokens (from seq diff): 256, Text tokens: 17
  Token boundaries: {'vision_start': 0, 'vision_end': 256, 'text_start': 256, 'text_end': 273, 'total_seq_len': 273, 'num_vision_tokens': 256, 'num_text_tokens': 17, 'pre_image_tokens': 0, 'text_query_ranges': [(256, 273)], 'text_ranges': [(256, 273)]}
  D1 [84/175] skill=close H=2.257 top1=0.281
  Text input_ids length: 19
  Full sequence length (after vision expansion): 275
  Vision tokens (from seq diff): 256, Text tokens: 19
  Token boundaries: {'vision_start': 0, 'vision_end': 256, 'text_start': 256, 'text_end': 275, 'total_seq_len': 275, 'num_vision_tokens': 256, 'num_text_tokens': 19, 'pre_image_tokens': 0, 'text_query_ranges': [(256, 275)], 'text_ranges': [(256, 275)]}
  D1 [85/175] skill=turn H=1.044 top1=0.777
  Text input_ids length: 25
  Full sequence length (after vision expansion): 281
  Vision tokens (from seq diff): 256, Text tokens: 25
  Token boundaries: {'vision_start': 0, 'vision_end': 256, 'text_start': 256, 'text_end': 281, 'total_seq_len': 281, 'num_vision_tokens': 256, 'num_text_tokens': 25, 'pre_image_tokens': 0, 'text_query_ranges': [(256, 281)], 'text_ranges': [(256, 281)]}
  D1 [86/175] skill=place H=2.220 top1=0.193
  Text input_ids length: 24
  Full sequence length (after vision expansion): 280
  Vision tokens (from seq diff): 256, Text tokens: 24
  Token boundaries: {'vision_start': 0, 'vision_end': 256, 'text_start': 256, 'text_end': 280, 'total_seq_len': 280, 'num_vision_tokens': 256, 'num_text_tokens': 24, 'pre_image_tokens': 0, 'text_query_ranges': [(256, 280)], 'text_ranges': [(256, 280)]}
  D1 [87/175] skill=place H=2.016 top1=0.410
  Text input_ids length: 26
  Full sequence length (after vision expansion): 282
  Vision tokens (from seq diff): 256, Text tokens: 26
  Token boundaries: {'vision_start': 0, 'vision_end': 256, 'text_start': 256, 'text_end': 282, 'total_seq_len': 282, 'num_vision_tokens': 256, 'num_text_tokens': 26, 'pre_image_tokens': 0, 'text_query_ranges': [(256, 282)], 'text_ranges': [(256, 282)]}
  D1 [88/175] skill=pick H=1.312 top1=0.670
  Text input_ids length: 19
  Full sequence length (after vision expansion): 275
  Vision tokens (from seq diff): 256, Text tokens: 19
  Token boundaries: {'vision_start': 0, 'vision_end': 256, 'text_start': 256, 'text_end': 275, 'total_seq_len': 275, 'num_vision_tokens': 256, 'num_text_tokens': 19, 'pre_image_tokens': 0, 'text_query_ranges': [(256, 275)], 'text_ranges': [(256, 275)]}
  D1 [89/175] skill=place H=1.480 top1=0.669
  Text input_ids length: 18
  Full sequence length (after vision expansion): 274
  Vision tokens (from seq diff): 256, Text tokens: 18
  Token boundaries: {'vision_start': 0, 'vision_end': 256, 'text_start': 256, 'text_end': 274, 'total_seq_len': 274, 'num_vision_tokens': 256, 'num_text_tokens': 18, 'pre_image_tokens': 0, 'text_query_ranges': [(256, 274)], 'text_ranges': [(256, 274)]}
  D1 [90/175] skill=open H=2.200 top1=0.470
  Text input_ids length: 18
  Full sequence length (after vision expansion): 274
  Vision tokens (from seq diff): 256, Text tokens: 18
  Token boundaries: {'vision_start': 0, 'vision_end': 256, 'text_start': 256, 'text_end': 274, 'total_seq_len': 274, 'num_vision_tokens': 256, 'num_text_tokens': 18, 'pre_image_tokens': 0, 'text_query_ranges': [(256, 274)], 'text_ranges': [(256, 274)]}
  D1 [91/175] skill=place H=3.183 top1=0.229
  Text input_ids length: 19
  Full sequence length (after vision expansion): 275
  Vision tokens (from seq diff): 256, Text tokens: 19
  Token boundaries: {'vision_start': 0, 'vision_end': 256, 'text_start': 256, 'text_end': 275, 'total_seq_len': 275, 'num_vision_tokens': 256, 'num_text_tokens': 19, 'pre_image_tokens': 0, 'text_query_ranges': [(256, 275)], 'text_ranges': [(256, 275)]}
  D1 [92/175] skill=turn H=3.105 top1=0.206
  Text input_ids length: 18
  Full sequence length (after vision expansion): 274
  Vision tokens (from seq diff): 256, Text tokens: 18
  Token boundaries: {'vision_start': 0, 'vision_end': 256, 'text_start': 256, 'text_end': 274, 'total_seq_len': 274, 'num_vision_tokens': 256, 'num_text_tokens': 18, 'pre_image_tokens': 0, 'text_query_ranges': [(256, 274)], 'text_ranges': [(256, 274)]}
  D1 [93/175] skill=close H=1.644 top1=0.498
  Text input_ids length: 31
  Full sequence length (after vision expansion): 287
  Vision tokens (from seq diff): 256, Text tokens: 31
  Token boundaries: {'vision_start': 0, 'vision_end': 256, 'text_start': 256, 'text_end': 287, 'total_seq_len': 287, 'num_vision_tokens': 256, 'num_text_tokens': 31, 'pre_image_tokens': 0, 'text_query_ranges': [(256, 287)], 'text_ranges': [(256, 287)]}
  D1 [94/175] skill=move H=0.837 top1=0.675
  Text input_ids length: 18
  Full sequence length (after vision expansion): 274
  Vision tokens (from seq diff): 256, Text tokens: 18
